type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,393511,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-143169310,0,83,0,128,1,"[83,-80,4,0,-12,-28,-13,-29,-12,-30,-12,-30,-11,-29,-10,-28,-9,-26,-9,-25,-9,-22,-9,-21,-11,-19,-12,-18,-14,-17,-14,-17,-15,-17,-15,-17,-14,-18,-13,-17,-12,-17,-12,-17,-11,-16,-10,-14,-9,-13,-9,-13,-9,-12,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-17,4,-18,6,-18,8,-17,9,-16,10,-15,10,-13,8,-12,6,-12,4,-12,1,-14,-1,-16,-2,-20,-2,-23,-1,-26,0,-28,2,-30,4,-31,5,-30,6,-29,5,-27,5,-26,3,-24,1,-23,-2,-23,-5,-23]"
CSI_DATA,394059,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137726690,0,83,0,128,1,"[83,-80,4,0,-3,-29,-4,-31,-3,-32,-3,-33,-2,-32,-1,-31,-1,-30,-1,-28,-1,-26,-2,-24,-3,-23,-5,-22,-6,-21,-7,-21,-8,-21,-8,-20,-8,-20,-8,-21,-8,-20,-7,-20,-7,-19,-6,-18,-6,-17,-5,-16,-5,-15,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,8,-15,10,-15,12,-14,14,-13,15,-12,15,-10,14,-9,13,-8,10,-8,8,-10,6,-12,5,-15,4,-18,5,-22,7,-25,9,-27,11,-28,13,-29,15,-28,15,-27,15,-26,14,-24,13,-23,10,-22,7,-23,4,-24]"
CSI_DATA,394060,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137717718,0,83,0,128,1,"[83,-80,4,0,-30,1,-31,1,-32,1,-33,0,-32,-1,-31,-1,-29,-2,-27,-1,-25,-1,-24,0,-23,1,-22,3,-21,5,-21,6,-21,7,-21,7,-21,7,-21,7,-20,6,-20,5,-19,5,-17,4,-16,4,-16,4,-16,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-15,-9,-14,-11,-14,-14,-13,-16,-11,-16,-9,-16,-8,-15,-8,-13,-8,-11,-9,-9,-11,-7,-15,-6,-18,-6,-22,-7,-25,-9,-27,-11,-28,-13,-28,-15,-27,-17,-26,-18,-25,-17,-23,-16,-22,-14,-21,-11,-22,-8,-23,-6]"
CSI_DATA,394061,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137710334,0,83,0,128,1,"[83,-80,4,0,-24,-19,-25,-20,-25,-21,-25,-22,-23,-22,-22,-21,-20,-20,-19,-19,-18,-17,-17,-15,-18,-13,-18,-11,-19,-10,-20,-9,-21,-9,-21,-9,-21,-9,-20,-10,-19,-10,-18,-10,-17,-10,-15,-9,-14,-9,-14,-8,-13,-8,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-16,-5,-17,-3,-19,-1,-19,1,-19,2,-18,3,-16,2,-14,0,-13,-3,-12,-5,-12,-8,-14,-11,-16,-13,-19,-14,-22,-13,-25,-12,-28,-11,-29,-10,-30,-8,-29,-8,-28,-7,-26,-8,-24,-10,-21,-12,-19,-15,-18]"
CSI_DATA,394062,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137699517,0,83,0,128,1,"[83,-80,4,0,26,-13,27,-13,29,-13,29,-12,29,-11,28,-10,27,-9,25,-9,22,-9,20,-10,18,-11,17,-12,16,-13,16,-14,16,-15,16,-15,16,-14,16,-14,16,-13,16,-12,15,-11,14,-10,13,-10,12,-10,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,2,16,4,16,6,16,8,15,10,13,10,12,9,11,8,10,6,11,3,12,1,15,-2,18,-3,22,-3,25,-2,27,-1,29,1,30,3,30,5,28,6,27,6,26,5,24,3,22,1,21,-3,21,-6]"
CSI_DATA,394063,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137691438,0,83,0,128,1,"[83,-80,4,0,26,-13,28,-13,29,-13,30,-12,29,-11,27,-10,26,-9,24,-9,21,-9,20,-10,18,-11,17,-12,16,-13,16,-15,17,-15,17,-15,17,-14,17,-14,17,-12,16,-11,15,-10,14,-9,13,-9,12,-9,12,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,1,16,3,17,5,16,7,16,8,14,9,13,8,12,7,11,5,12,3,13,0,16,-2,19,-3,22,-3,25,-3,27,-1,29,0,30,2,30,4,28,5,27,4,25,3,24,2,23,0,22,-3,23,-6]"
CSI_DATA,394064,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137682770,0,83,0,128,1,"[83,-80,4,0,20,-22,21,-23,22,-23,23,-22,23,-21,22,-19,21,-18,19,-17,17,-17,15,-17,13,-17,11,-18,10,-19,10,-20,10,-20,10,-20,11,-20,11,-19,11,-18,11,-17,10,-16,9,-14,8,-13,8,-13,8,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,15,-5,17,-3,18,-1,18,1,17,3,16,3,15,3,13,2,12,1,12,-2,12,-5,14,-8,16,-10,19,-11,22,-12,25,-11,28,-10,29,-9,29,-7,28,-6,27,-5,25,-5,23,-7,21,-8,19,-11,18,-14]"
CSI_DATA,394065,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-137673734,0,83,0,128,1,"[83,-80,4,0,-26,13,-28,14,-29,13,-30,12,-29,11,-28,10,-27,10,-25,9,-23,9,-21,9,-19,10,-17,12,-16,13,-16,14,-16,15,-16,15,-16,15,-16,14,-16,14,-16,12,-15,11,-14,10,-13,10,-12,10,-12,9,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-17,-4,-17,-6,-17,-8,-17,-10,-16,-12,-14,-12,-13,-11,-12,-9,-11,-7,-12,-5,-13,-2,-16,0,-19,1,-23,2,-26,1,-29,0,-31,-2,-31,-4,-31,-6,-30,-7,-28,-7,-26,-6,-24,-4,-23,-2,-22,1,-22,4]"
CSI_DATA,394066,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-137663794,0,83,0,128,1,"[83,-80,4,0,2,-29,3,-31,4,-32,5,-32,5,-31,6,-30,6,-28,5,-26,4,-24,2,-23,0,-22,-2,-21,-3,-21,-4,-21,-5,-22,-5,-22,-5,-22,-4,-22,-4,-21,-3,-20,-3,-19,-3,-18,-3,-16,-2,-16,-2,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,11,-12,13,-12,15,-10,16,-9,17,-7,16,-6,15,-5,13,-5,11,-5,9,-7,8,-10,7,-13,8,-17,10,-20,12,-22,15,-24,18,-24,19,-24,20,-23,20,-22,20,-20,18,-19,16,-18,13,-18,10,-20,8,-21]"
CSI_DATA,394067,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-137649990,0,83,0,128,1,"[83,-80,4,0,-30,4,-31,4,-32,3,-32,2,-32,1,-30,0,-28,0,-26,1,-24,1,-22,2,-21,4,-20,6,-20,7,-20,8,-20,9,-20,9,-20,9,-20,8,-20,7,-19,6,-18,5,-17,5,-15,5,-15,5,-14,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-8,-15,-10,-15,-12,-13,-14,-12,-15,-10,-15,-9,-14,-8,-12,-9,-10,-10,-7,-12,-5,-15,-4,-19,-4,-22,-5,-25,-7,-27,-9,-28,-11,-29,-13,-28,-15,-26,-15,-24,-15,-23,-13,-22,-11,-21,-8,-22,-5,-23,-2]"
CSI_DATA,394370,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134734343,0,83,0,128,1,"[83,-80,4,0,-23,-17,-25,-17,-26,-18,-26,-19,-26,-20,-24,-20,-23,-19,-21,-18,-20,-16,-19,-14,-19,-12,-19,-10,-20,-9,-20,-8,-21,-7,-21,-6,-21,-6,-21,-7,-20,-7,-19,-7,-19,-7,-17,-7,-16,-7,-15,-6,-15,-6,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-5,-16,-4,-18,-2,-19,-1,-20,1,-20,3,-19,3,-17,3,-15,1,-14,-1,-13,-4,-12,-7,-13,-10,-15,-13,-18,-14,-21,-14,-24,-14,-27,-13,-29,-11,-30,-10,-30,-9,-29,-8,-27,-8,-25,-10,-22,-12,-20,-14,-18]"
CSI_DATA,394371,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134726877,0,83,0,128,1,"[83,-80,4,0,31,4,33,4,35,5,35,6,34,7,32,7,31,7,28,6,26,5,24,3,23,1,22,-1,22,-3,22,-5,23,-5,23,-6,23,-5,23,-5,23,-4,22,-4,21,-3,19,-3,17,-3,17,-3,16,-3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,14,11,16,9,18,7,19,5,20,4,19,3,17,3,15,4,13,6,11,9,9,13,9,17,10,21,12,23,15,24,18,25,21,25,23,24,24,22,25,21,24,19,22,19,19,19,16,20,12,22,10]"
CSI_DATA,394372,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134719457,0,83,0,128,1,"[83,-80,4,0,-25,15,-26,16,-27,16,-27,15,-27,14,-26,13,-24,12,-23,11,-20,11,-19,12,-17,12,-16,14,-15,15,-14,16,-14,16,-15,16,-15,16,-15,15,-15,14,-15,13,-14,11,-13,10,-12,10,-11,10,-11,10,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,1,-18,-1,-19,-3,-19,-6,-18,-7,-17,-8,-15,-7,-14,-6,-13,-5,-13,-2,-14,0,-16,3,-19,5,-22,5,-25,5,-27,4,-30,3,-31,2,-31,0,-30,-1,-28,-2,-26,-1,-24,1,-23,3,-22,5,-22,8]"
CSI_DATA,394373,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134709297,0,83,0,128,1,"[83,-80,4,0,20,20,21,21,22,22,21,22,20,22,19,21,18,20,16,18,15,16,15,14,16,12,17,11,18,10,18,9,19,9,19,9,19,10,18,10,17,10,16,10,15,9,14,9,13,8,12,7,12,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,15,2,17,1,18,-1,18,-3,18,-4,17,-4,15,-3,14,-2,13,0,12,3,12,6,14,9,16,10,19,11,22,10,25,9,27,8,29,7,29,6,28,5,27,5,25,6,23,8,21,10,19,13,18]"
CSI_DATA,394374,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134695526,0,83,0,128,1,"[83,-80,4,0,-19,-26,-20,-28,-20,-30,-20,-31,-19,-31,-17,-30,-16,-29,-15,-27,-14,-25,-14,-22,-15,-20,-16,-18,-17,-16,-18,-16,-19,-15,-19,-15,-19,-15,-19,-15,-18,-16,-17,-15,-16,-15,-15,-14,-14,-13,-13,-13,-13,-12,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-19,2,-20,5,-21,7,-21,9,-20,10,-18,10,-16,9,-14,6,-13,3,-13,0,-14,-3,-17,-5,-20,-7,-24,-6,-28,-5,-31,-3,-34,-2,-35,0,-36,2,-35,2,-33,2,-31,1,-29,-2,-27,-5,-25,-8,-24]"
CSI_DATA,394375,24:0b:2a:96:72:01,-48,9,0,0,0,0,0,0,0,0,0,-96,0,6,0,-134694861,0,252,0,128,1,"[-4,64,15,0,-10,-15,-11,-16,-12,-17,-11,-18,-11,-18,-10,-18,-9,-17,-9,-16,-8,-15,-8,-13,-9,-12,-9,-11,-10,-10,-11,-9,-11,-9,-11,-8,-12,-8,-11,-9,-11,-9,-11,-8,-10,-8,-9,-8,-9,-8,-8,-7,-8,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,2,-12,4,-12,5,-12,6,-11,7,-10,7,-9,6,-8,4,-7,2,-7,1,-8,-1,-9,-2,-12,-3,-14,-3,-16,-2,-18,-1,-20,0,-21,1,-21,2,-20,2,-19,2,-18,1,-17,0,-15,-2,-14,-4,-14]"
CSI_DATA,394376,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134675238,0,83,0,128,1,"[83,-80,4,0,7,-27,8,-29,8,-30,9,-31,10,-30,10,-29,10,-27,9,-26,9,-24,7,-22,5,-22,3,-21,1,-21,0,-21,0,-22,-1,-22,-1,-22,0,-22,0,-21,0,-21,0,-19,1,-18,1,-17,1,-16,1,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,13,-11,14,-10,16,-9,17,-7,18,-5,18,-4,16,-3,15,-3,12,-4,10,-5,9,-8,9,-11,10,-15,12,-18,15,-20,17,-21,20,-22,23,-21,24,-20,24,-19,23,-17,21,-16,19,-16,17,-16,14,-17,12,-19]"
CSI_DATA,394377,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-134668401,0,83,0,128,1,"[83,-80,4,0,23,16,25,17,25,18,24,19,23,19,22,18,20,17,19,16,18,14,17,12,17,10,18,8,19,7,19,6,20,6,21,6,21,6,20,7,19,7,18,7,16,7,15,7,14,6,13,5,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,15,4,16,2,18,0,18,-1,18,-3,17,-3,15,-2,14,0,12,2,11,5,11,8,12,11,15,13,18,13,21,13,23,13,26,12,27,10,28,9,27,8,26,8,24,8,22,10,19,12,17,15,16]"
CSI_DATA,394665,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-131825319,0,83,0,128,1,"[83,-80,4,0,-27,10,-29,11,-29,10,-30,10,-30,9,-28,8,-27,7,-25,7,-23,7,-20,7,-19,8,-17,10,-16,12,-16,13,-16,14,-16,14,-16,14,-17,13,-16,12,-16,11,-15,10,-14,9,-13,9,-12,9,-12,9,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-16,-6,-16,-8,-16,-11,-16,-12,-14,-13,-13,-14,-11,-13,-10,-11,-10,-9,-10,-6,-12,-4,-15,-2,-19,-1,-22,-1,-25,-2,-28,-4,-30,-5,-30,-7,-30,-9,-28,-10,-27,-10,-25,-9,-23,-7,-22,-4,-21,-1,-22,2]"
CSI_DATA,394666,24:0b:2a:96:72:01,-51,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-131811195,0,83,0,128,1,"[83,-80,4,0,8,-15,8,-16,9,-17,9,-17,10,-16,9,-15,9,-15,9,-14,8,-13,7,-12,6,-12,4,-12,3,-12,3,-13,2,-13,2,-13,2,-13,2,-13,2,-13,2,-12,2,-11,2,-11,2,-10,2,-10,2,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-4,9,-4,10,-3,11,-1,11,0,10,0,9,1,8,0,7,0,6,-1,6,-3,7,-5,8,-7,9,-8,11,-9,13,-10,15,-10,16,-10,16,-9,16,-8,16,-7,15,-7,13,-7,12,-7,10,-8,9,-10]"
CSI_DATA,394667,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-131803858,0,83,0,128,1,"[83,-80,4,0,26,8,28,8,29,9,30,10,29,10,28,11,26,10,24,10,22,8,21,7,20,5,20,3,20,1,20,0,20,-1,21,-1,21,-1,21,-1,20,0,19,0,18,1,17,1,16,1,15,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,13,8,15,7,17,5,18,3,18,2,18,1,16,1,14,2,12,4,11,7,9,10,9,13,11,17,13,19,15,20,18,20,21,19,23,18,25,17,25,16,24,14,22,14,20,14,17,16,14,18,12]"
CSI_DATA,394668,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,1,-96,0,6,0,-131797460,0,83,0,128,1,"[83,-80,4,0,-3,28,-4,30,-4,30,-5,30,-6,29,-6,27,-6,26,-5,24,-4,22,-3,21,-1,20,1,20,3,20,4,20,4,21,4,21,3,21,2,21,2,20,1,19,1,17,1,16,1,15,1,14,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,13,-13,12,-14,11,-16,10,-17,9,-17,7,-16,6,-14,6,-12,6,-10,8,-9,10,-8,13,-8,17,-10,20,-12,22,-14,23,-17,24,-19,24,-19,23,-19,21,-19,20,-17,19,-15,18,-12,19,-9,20,-7,21]"
CSI_DATA,394669,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-131787441,0,83,0,128,1,"[83,-80,4,0,19,21,19,22,19,23,19,24,18,24,16,23,15,21,14,20,13,17,13,15,14,14,15,12,16,11,17,11,18,11,18,11,17,12,16,12,15,12,14,12,13,11,12,10,11,10,11,9,11,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,2,17,0,18,-2,18,-4,18,-5,17,-5,15,-4,14,-3,13,0,12,2,13,5,14,7,17,8,20,9,23,8,25,7,28,6,29,4,29,4,28,3,27,3,25,4,23,6,22,8,20,11,19]"
CSI_DATA,394670,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-131780327,0,83,0,128,1,"[83,-80,4,0,9,-26,10,-28,11,-30,12,-30,12,-29,12,-28,12,-26,12,-25,10,-23,8,-21,6,-21,4,-20,2,-20,1,-21,1,-21,0,-22,0,-22,1,-22,1,-21,1,-20,1,-19,1,-18,1,-17,1,-16,1,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,14,-9,16,-7,17,-6,18,-4,19,-2,18,-1,17,0,15,0,13,-1,11,-3,10,-6,11,-10,12,-13,14,-16,17,-18,20,-19,23,-19,25,-18,26,-17,26,-15,25,-14,23,-13,21,-13,18,-14,15,-15,13,-18]"
CSI_DATA,394671,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-131771171,0,83,0,128,1,"[83,-80,4,0,24,13,25,14,26,15,27,16,26,17,25,16,24,16,22,15,20,13,19,11,19,10,19,8,19,6,19,5,20,4,20,4,20,4,20,4,19,4,19,4,18,4,16,4,15,4,15,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,15,4,17,2,18,0,19,-2,19,-3,18,-4,16,-3,14,-2,13,1,11,4,11,7,12,10,14,13,17,14,19,14,22,14,25,13,27,12,29,11,28,10,27,9,25,9,23,10,21,12,18,14,16]"
CSI_DATA,394672,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-131761667,0,83,0,128,1,"[83,-80,4,0,-15,23,-15,25,-16,27,-17,27,-18,26,-18,24,-17,23,-16,22,-15,20,-13,19,-11,19,-9,19,-7,19,-6,19,-5,20,-5,20,-5,21,-5,20,-6,20,-6,19,-5,17,-5,16,-5,15,-5,15,-5,15,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-16,6,-18,5,-19,3,-20,0,-20,-1,-19,-3,-18,-3,-16,-3,-14,-2,-12,1,-12,4,-13,7,-15,10,-17,13,-20,14,-23,15,-26,15,-28,14,-29,12,-29,11,-28,10,-26,9,-24,9,-21,10,-19,12,-17,14]"
CSI_DATA,394956,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128996573,0,83,0,128,1,"[83,-80,4,0,-29,-10,-32,-11,-33,-13,-32,-14,-31,-15,-28,-15,-25,-14,-22,-12,-18,-10,-15,-7,-13,-4,-11,1,-9,5,-9,9,-9,12,-10,14,-11,16,-13,16,-14,16,-14,15,-14,13,-14,11,-13,9,-11,7,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-6,17,-5,17,-4,17,-3,16,-2,13,-2,11,-2,8,-4,5,-7,3,-11,2,-15,1,-19,1,-23,2,-27,3,-29,5,-31,7,-32,8,-31,9,-30,8,-27,7,-24,5,-21,1,-17,-3,-14,-8,-11,-13,-10]"
CSI_DATA,394957,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128985644,0,83,0,128,1,"[83,-80,4,0,10,-29,11,-31,13,-32,15,-32,15,-30,15,-28,14,-25,12,-22,10,-18,7,-15,3,-13,-1,-11,-6,-10,-9,-10,-12,-10,-15,-11,-16,-13,-17,-14,-16,-15,-15,-16,-13,-16,-11,-15,-9,-13,-7,-12,-7,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,17,5,17,3,17,2,17,1,15,2,13,2,11,4,8,7,5,10,3,14,2,18,1,22,1,26,2,29,4,30,5,31,7,30,8,28,9,26,8,23,7,19,4,16,1,13,-3,10,-9,9,-14]"
CSI_DATA,394958,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128978966,0,83,0,128,1,"[83,-80,4,0,-22,19,-25,21,-26,21,-27,20,-27,18,-26,16,-24,14,-22,12,-18,10,-14,9,-10,8,-6,9,-3,10,1,12,3,14,4,16,4,18,4,19,3,20,1,20,0,19,-1,17,-2,14,-2,12,-2,11,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-5,-18,-3,-18,-2,-18,-1,-18,0,-17,-1,-15,-2,-12,-4,-10,-7,-8,-10,-7,-14,-7,-18,-7,-21,-9,-24,-11,-26,-13,-27,-15,-27,-16,-27,-18,-25,-18,-23,-17,-20,-15,-18,-12,-16,-8,-15,-3,-15,2,-15,7]"
CSI_DATA,394959,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128964452,0,83,0,128,1,"[83,-80,4,0,25,-13,28,-14,30,-14,30,-13,30,-11,28,-9,25,-7,22,-6,18,-6,14,-7,10,-7,6,-8,2,-10,0,-13,-2,-15,-3,-17,-3,-19,-2,-20,-1,-21,1,-20,1,-19,2,-17,2,-15,2,-13,2,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-6,15,-7,15,-9,15,-9,14,-9,12,-7,11,-5,9,-2,8,1,8,5,8,9,10,13,12,15,14,17,18,18,20,17,23,17,24,16,25,14,24,13,23,11,20,10,16,10,11,11,6,13,1,15,-4]"
CSI_DATA,394960,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128954742,0,83,0,128,1,"[83,-80,4,0,18,22,19,25,18,26,17,27,16,27,14,25,12,23,10,20,8,17,7,13,7,9,8,4,10,1,12,-2,14,-4,16,-5,18,-6,19,-5,19,-4,19,-3,18,-2,16,0,14,1,12,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-18,-1,-18,-2,-18,-4,-17,-4,-15,-4,-14,-4,-12,-2,-10,0,-9,4,-8,7,-9,11,-10,15,-12,18,-14,21,-16,22,-19,23,-21,23,-21,22,-21,20,-19,18,-17,16,-13,14,-9,13,-4,12,1,13,6,14]"
CSI_DATA,394961,24:0b:2a:96:72:01,-49,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128942921,0,83,0,128,1,"[83,-80,4,0,-30,17,-33,18,-35,17,-36,16,-35,14,-33,12,-31,10,-27,8,-23,7,-18,7,-14,7,-9,9,-5,11,-2,14,0,17,1,19,1,21,0,23,-2,23,-3,23,-5,21,-6,18,-6,16,-6,14,-5,12,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,-1,-21,0,-21,2,-21,3,-20,4,-19,3,-17,1,-14,-2,-12,-6,-11,-10,-11,-15,-11,-19,-12,-23,-15,-26,-18,-27,-20,-28,-23,-27,-25,-26,-26,-24,-26,-22,-25,-20,-22,-18,-17,-16,-12,-16,-7,-17,-1,-19,4]"
CSI_DATA,394962,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128931430,0,83,0,128,1,"[83,-80,4,0,13,24,13,27,13,28,12,29,10,28,8,26,7,25,6,22,5,18,5,14,6,11,7,7,9,4,12,2,14,1,16,0,18,0,18,1,19,3,18,4,17,4,15,5,13,5,11,5,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,1,-18,0,-17,-2,-16,-3,-15,-3,-14,-3,-12,-1,-10,1,-9,4,-9,8,-9,11,-10,14,-12,17,-14,20,-17,21,-19,22,-21,21,-21,20,-21,19,-20,17,-17,15,-14,14,-10,13,-6,13,-1,14,3,15]"
CSI_DATA,394963,24:0b:2a:96:72:01,-50,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-128920588,0,83,0,128,1,"[83,-80,4,0,12,24,13,26,12,28,11,29,9,28,8,26,7,24,5,21,4,18,4,14,5,11,7,7,9,5,11,3,14,2,16,2,17,2,18,3,18,4,17,5,16,6,14,6,12,6,10,6,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-17,3,-17,2,-17,1,-16,0,-15,-1,-14,0,-12,0,-10,2,-9,5,-8,8,-8,12,-9,15,-11,18,-13,21,-15,22,-17,22,-19,22,-20,21,-20,20,-18,18,-16,16,-13,15,-10,13,-5,13,0,14,3,15]"
CSI_DATA,395243,24:0b:2a:96:72:01,-48,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-126169428,0,83,0,128,1,"[83,-80,4,0,-19,16,-21,17,-22,18,-23,17,-23,16,-23,15,-22,13,-21,11,-19,10,-16,8,-13,8,-11,8,-8,9,-6,11,-5,12,-4,14,-3,15,-4,16,-5,16,-5,16,-6,15,-7,13,-7,12,-7,10,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-15,-8,-15,-9,-14,-10,-13,-11,-12,-12,-12,-11,-11,-9,-11,-8,-11,-6,-13,-4,-14,-2,-17,0,-20,0,-23,0,-25,-1,-27,-2,-28,-3,-29,-5,-28,-6,-27,-6,-25,-6,-23,-5,-21,-3,-18,-1,-17,2,-16,5]"
CSI_DATA,395244,24:0b:2a:96:72:01,-48,11,1,7,0,1,1,0,1,0,0,-96,0,6,0,-126157590,0,83,0,128,1,"[83,-80,4,0,26,5,29,6,30,7,30,8,30,9,28,10,26,10,23,10,20,9,18,7,16,5,14,2,13,-1,13,-3,13,-5,14,-7,15,-8,16,-8,17,-8,17,-7,17,-6,16,-4,15,-3,13,-2,12,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,0,18,-1,18,-2,18,-3,17,-3,16,-2,14,-1,13,2,12,4,12,7,13,10,14,13,16,14,19,15,22,15,24,15,26,14,28,13,28,12,27,11,25,10,23,10,19,11,16,13,13,15,10]"
